id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
17925,COMPLETED,HIGH,سباكه,سباكه,user3545,Hend Naguib,01083671772,user3770,Hend Mostafa,01032092894,,23.151887,32.40531,117.41,2025-05-04 15:44:09,2025-05-04 22:44:09,2025-05-05 22:44:09,
17926,COMPLETED,HIGH,كهرباء,كهرباء,user168,Hussein Omar,01083932683,user2396,Amr Fouad,01020077458,,27.433155,32.242382,297.46,2025-03-26 18:27:53,2025-03-26 19:27:53,2025-03-27 18:27:53,
17927,COMPLETED,HIGH,كهرباء,كهرباء,user1870,Rania Hassan,01043745968,user1739,Mariam Omar,01033465074,154 St,24.508677,34.902741,212.9,2024-10-20 11:06:50,2024-10-20 13:06:50,2024-10-21 06:06:50,
17928,IN_PROGRESS,HIGH,سباكه,سباكه,user2229,Mona Shaker,01025734299,user4356,Ibrahim Mostafa,01018852895,,30.820537,30.068322,22.84,2024-08-31 08:43:52,2024-08-31 09:43:52,,
17929,COMPLETED,HIGH,نجاره,نجاره,user4316,Omar Hatem,01092651221,user297,Youssef Hatem,01090973889,28 St,23.369519,25.237581,296.97,2025-12-19 18:36:09,2025-12-20 02:36:09,2025-12-20 17:36:09,
17930,COMPLETED,HIGH,نجاره,نجاره,user3918,Salma Ali,01083838156,user1210,Reem Ibrahim,01017512810,124 St,26.024604,30.039995,217.93,2026-04-09 11:41:09,2026-04-09 18:41:09,2026-04-10 09:41:09,
17931,COMPLETED,URGENT,كهرباء,كهرباء,user4477,Hassan Kamel,01017987179,user1719,Reem Kamel,01094622522,24 St,26.96679,35.738625,58.93,2025-07-24 01:43:10,2025-07-24 01:43:10,2025-07-24 03:43:10,
17932,COMPLETED,NORMAL,نجاره,نجاره,user3277,Yasmin Fahmy,01014024663,user1491,Hany Hatem,01044110350,104 St,28.210947,35.468534,68.49,2025-07-26 00:07:10,2025-07-26 01:07:10,2025-07-26 23:07:10,
17933,CANCELLED,URGENT,كهرباء,كهرباء,user4700,Youssef Said,01043127402,user133,Ali Hamdy,01056095437,130 St,29.76679,30.050289,75.09,2024-11-12 08:52:26,2024-11-12 09:52:26,,2024-11-12 11:52:26
17934,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4573,Karim Shaker,01020639799,user4485,Maha Shaker,01082666817,66 St,25.605571,34.967137,290.6,2025-05-16 00:28:09,2025-05-16 01:28:09,2025-05-16 19:28:09,
17935,COMPLETED,NORMAL,نجاره,نجاره,user3468,Khaled Omar,01068859813,user4880,Mohamed Kamel,01085620939,,27.565273,27.88393,146.27,2025-01-25 03:01:07,2025-01-25 06:01:07,2025-01-25 07:01:07,
17936,CANCELLED,NORMAL,نجاره,نجاره,user3822,Youssef Ahmed,01012382085,user2934,Karim Yasser,01044655375,,29.461037,31.479847,208.39,2025-10-19 20:16:15,2025-10-20 00:16:15,,2025-10-20 02:16:15
17937,CANCELLED,HIGH,نجاره,نجاره,user960,Amr Youssef,01075533013,user3352,Fatma Kamel,01057978862,,30.778396,29.46669,259.05,2024-09-19 16:16:52,2024-09-19 18:16:52,,2024-09-19 20:16:52
17938,COMPLETED,HIGH,كهرباء,كهرباء,user3832,Reem Adel,01033668758,user1801,Ibrahim Yasser,01042699596,,29.489387,28.201477,278.91,2025-05-28 02:26:56,2025-05-28 06:26:56,2025-05-29 06:26:56,
17939,PENDING,NORMAL,خدمات منزليه,خدمات منزليه,user2534,Dina Hussein,01091001528,user4894,Hussein Adel,01023382960,125 St,31.018587,34.845115,29.45,2024-09-09 20:29:11,,,
17940,COMPLETED,NORMAL,كهرباء,كهرباء,user4955,Nadia Tawfik,01044501825,user57,Sara Rashad,01089470029,,25.07336,25.955706,296.62,2026-01-16 15:47:52,2026-01-16 17:47:52,2026-01-16 21:47:52,
17941,IN_PROGRESS,HIGH,نجاره,نجاره,user4386,Maha Kamel,01014068828,user1308,Nadia Hussein,01082177418,116 St,28.039066,34.870778,82.02,2025-06-30 21:09:25,2025-06-30 23:09:25,,
17942,CANCELLED,HIGH,خدمات منزليه,خدمات منزليه,user3308,Ibrahim Naguib,01065333251,user590,Hassan Hassan,01075618337,,26.195547,26.140397,111.08,2024-10-26 06:48:14,2024-10-26 10:48:14,,2024-10-26 11:48:14
17943,COMPLETED,HIGH,سباكه,سباكه,user33,Karim Mostafa,01064543049,user1293,Noha Tawfik,01036121315,23 St,30.995413,31.608691,128.34,2025-07-18 06:10:07,2025-07-18 10:10:07,2025-07-18 16:10:07,
17944,IN_PROGRESS,HIGH,سباكه,سباكه,user4988,Mostafa Youssef,01021246723,user2071,Hussein Shaker,01068092604,16 St,29.439974,33.773453,220.17,2024-08-01 15:07:13,2024-08-01 21:07:13,,
17945,COMPLETED,NORMAL,كهرباء,كهرباء,user4290,Youssef Naguib,01071938372,user3839,Shaimaa Hatem,01021528579,92 St,22.84978,30.811947,283.24,2026-02-26 05:44:55,2026-02-26 06:44:55,2026-02-27 03:44:55,
17946,PENDING,HIGH,كهرباء,كهرباء,user1777,Shaimaa Adel,01079351663,user3713,Laila Hamdy,01020352257,143 St,30.407718,30.657263,160.42,2025-02-24 02:59:56,,,
17947,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user4652,Mohamed Said,01019419658,user366,Amr Fouad,01025158211,23 St,23.521679,35.891755,169.26,2026-03-09 11:00:02,2026-03-09 12:00:02,2026-03-10 03:00:02,
17948,CANCELLED,URGENT,نجاره,نجاره,user2651,Nadia Naguib,01075035667,user1787,Yasmin Adel,01046642579,98 St,23.697195,36.148371,229.75,2026-04-23 00:30:53,2026-04-23 06:30:53,,2026-04-23 08:30:53
17949,CANCELLED,URGENT,كهرباء,كهرباء,user2149,Ibrahim Mostafa,01099078726,user1233,Amany Omar,01030428651,149 St,29.908188,29.306046,251.82,2024-09-01 18:05:03,2024-09-01 22:05:03,,2024-09-02 02:05:03
17950,CANCELLED,URGENT,سباكه,سباكه,user3271,Hussein Hassan,01084070461,user3816,Ibrahim Tawfik,01039201777,185 St,23.043648,32.237015,284.38,2026-04-07 22:50:40,2026-04-08 01:50:40,,2026-04-08 03:50:40
17951,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user2875,Omar Nabil,01056841447,user3298,Tarek Khaled,01020309359,70 St,22.900048,28.51662,250.74,2025-07-11 09:59:56,2025-07-11 16:59:56,2025-07-12 13:59:56,
17952,COMPLETED,HIGH,سباكه,سباكه,user1241,Hend Mostafa,01078281290,user3574,Dina Hassan,01046442330,135 St,26.314222,29.911276,54.05,2024-10-26 08:23:41,2024-10-26 10:23:41,2024-10-26 22:23:41,
17953,COMPLETED,NORMAL,نجاره,نجاره,user219,Khaled Ali,01088387434,user3814,Karim Naguib,01015296862,70 St,29.836445,32.387021,246.88,2024-10-31 20:29:20,2024-10-31 23:29:20,2024-11-01 21:29:20,
17954,CANCELLED,HIGH,سباكه,سباكه,user2950,Khaled Yasser,01098075719,user19,Yasmin Hussein,01098447167,,22.392894,32.343701,191.41,2025-11-25 09:32:58,2025-11-25 16:32:58,,2025-11-25 16:32:58
17955,IN_PROGRESS,URGENT,كهرباء,كهرباء,user3925,Fatma Youssef,01041076790,user3834,Ibrahim Adel,01027555983,,27.980249,36.461192,259.48,2026-02-16 03:05:12,2026-02-16 09:05:12,,
17956,IN_PROGRESS,NORMAL,نجاره,نجاره,user2742,Rania Rashad,01095430740,user4461,Reem Hamdy,01025439239,47 St,30.401335,36.790294,116.09,2024-06-20 17:50:31,2024-06-21 01:50:31,,
17957,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4862,Mohamed Tawfik,01080292258,user3166,Rania Gamal,01063127944,,29.633371,30.82837,238.91,2025-09-24 05:55:13,2025-09-24 08:55:13,2025-09-25 08:55:13,
17958,COMPLETED,URGENT,نجاره,نجاره,user1067,Fatma Youssef,01059353022,user547,Samar Hussein,01081603135,95 St,24.869766,36.996895,79.28,2025-12-03 19:08:57,2025-12-04 02:08:57,2025-12-04 12:08:57,
17959,PENDING,NORMAL,سباكه,سباكه,user2265,Hany Nabil,01055385422,user4861,Yasmin Kamel,01027636187,188 St,24.397838,29.343527,137.19,2025-11-29 09:28:57,,,
17960,IN_PROGRESS,NORMAL,سباكه,سباكه,user3128,Ahmed Fahmy,01075879752,user1994,Reem Youssef,01087594255,,22.535867,34.729493,166.74,2024-06-12 16:28:21,2024-06-12 20:28:21,,
17961,PENDING,HIGH,سباكه,سباكه,user3060,Yasmin Omar,01079643140,user3187,Mahmoud Nabil,01094984077,119 St,28.210814,28.773982,74.23,2026-04-05 17:19:57,,,
17962,CANCELLED,NORMAL,كهرباء,كهرباء,user3368,Mohamed Fahmy,01093091442,user3908,Mohamed Gamal,01052970715,164 St,29.103876,31.142315,170.45,2025-01-07 17:45:21,2025-01-07 23:45:21,,2025-01-08 02:45:21
17963,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user2519,Ahmed Rashad,01045150315,user578,Tarek Ibrahim,01027435856,172 St,28.337433,28.238196,93.41,2025-11-18 06:20:23,2025-11-18 10:20:23,2025-11-19 01:20:23,
17964,COMPLETED,NORMAL,كهرباء,كهرباء,user4495,Karim Hatem,01066045185,user4150,Yasmin Shaker,01071454201,166 St,23.409829,27.097536,91.78,2026-05-26 19:47:51,2026-05-26 23:47:51,2026-05-27 14:47:51,
17965,COMPLETED,URGENT,نجاره,نجاره,user1504,Tarek Said,01095641687,user2612,Hany Fahmy,01097738800,115 St,25.415995,33.374339,176.89,2025-10-24 10:59:35,2025-10-24 13:59:35,2025-10-25 09:59:35,
17966,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4268,Hend Hassan,01041264011,user4125,Youssef Adel,01053688248,148 St,22.169152,33.782322,97.16,2026-04-18 14:30:58,2026-04-18 20:30:58,2026-04-19 19:30:58,
17967,COMPLETED,NORMAL,سباكه,سباكه,user3604,Salma Naguib,01045470187,user2996,Reem Adel,01073167846,51 St,25.19192,26.1715,149.03,2026-02-03 12:42:48,2026-02-03 20:42:48,2026-02-04 13:42:48,
17968,COMPLETED,URGENT,سباكه,سباكه,user4886,Salma Fahmy,01041889529,user3156,Karim Rashad,01011789000,159 St,22.857595,30.470551,53.41,2026-04-05 06:53:52,2026-04-05 10:53:52,2026-04-06 10:53:52,
17969,COMPLETED,HIGH,سباكه,سباكه,user1110,Nadia Gamal,01095592608,user3911,Tarek Ibrahim,01059220868,11 St,28.486976,26.619455,284.67,2025-12-22 04:06:57,2025-12-22 12:06:57,2025-12-23 07:06:57,
17970,COMPLETED,URGENT,نجاره,نجاره,user1929,Hassan Shaker,01093685072,user885,Youssef Tawfik,01052461165,,27.440561,35.480394,167.33,2026-03-13 20:11:18,2026-03-13 22:11:18,2026-03-14 19:11:18,
17971,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user1700,Mohamed Gamal,01094257872,user3257,Ghada Mostafa,01038230024,,29.3657,28.753653,94.41,2026-05-30 22:45:08,2026-05-31 01:45:08,2026-05-31 20:45:08,
17972,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user4320,Dina Khaled,01019043932,user2529,Hend Hussein,01085371889,99 St,28.005305,34.133978,111.46,2025-10-04 20:04:46,2025-10-05 02:04:46,2025-10-05 16:04:46,
17973,COMPLETED,HIGH,كهرباء,كهرباء,user2594,Hassan Said,01034730437,user2833,Ghada Fahmy,01037436727,149 St,25.060794,30.71554,34.37,2025-10-09 08:58:14,2025-10-09 09:58:14,2025-10-10 07:58:14,
17974,COMPLETED,HIGH,سباكه,سباكه,user4300,Omar Omar,01070412306,user3616,Laila Naguib,01055146299,,22.859336,36.039983,241.85,2024-10-08 08:52:17,2024-10-08 15:52:17,2024-10-08 19:52:17,
17975,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user4634,Omar Hamdy,01010873670,user3975,Salma Khaled,01024212288,,22.493172,32.185394,93.93,2024-06-20 03:31:40,2024-06-20 05:31:40,2024-06-20 19:31:40,
17976,COMPLETED,NORMAL,نجاره,نجاره,user1220,Laila Adel,01097710027,user2913,Salma Ali,01025013221,60 St,29.09944,27.328493,99.06,2024-07-18 10:10:41,2024-07-18 17:10:41,2024-07-18 18:10:41,
17977,COMPLETED,URGENT,خدمات منزليه,خدمات منزليه,user1534,Hend Kamel,01087265763,user3715,Noha Nabil,01031569430,146 St,26.420898,28.766141,200.64,2025-05-12 07:34:27,2025-05-12 12:34:27,2025-05-12 20:34:27,
17978,CANCELLED,NORMAL,نجاره,نجاره,user3305,Hussein Naguib,01090373373,user2700,Amr Fouad,01094439916,,22.180926,34.295823,262.97,2026-04-25 08:06:54,2026-04-25 12:06:54,,2026-04-25 13:06:54
17979,IN_PROGRESS,NORMAL,سباكه,سباكه,user1394,Salma Rashad,01041074206,user277,Shaimaa Gamal,01080905413,113 St,28.878227,33.931984,115.53,2025-11-18 03:46:26,2025-11-18 03:46:26,,
17980,COMPLETED,URGENT,سباكه,سباكه,user4840,Ghada Yasser,01051840188,user4480,Ali Said,01040829947,178 St,30.836094,33.977378,262.6,2025-08-10 06:52:31,2025-08-10 09:52:31,2025-08-10 18:52:31,
17981,IN_PROGRESS,HIGH,سباكه,سباكه,user2125,Sherif Said,01088703145,user868,Youssef Ali,01055286423,113 St,27.498853,33.926804,133.61,2024-06-11 11:29:43,2024-06-11 18:29:43,,
17982,COMPLETED,NORMAL,سباكه,سباكه,user3415,Sherif Khaled,01023569523,user1179,Mariam Hassan,01095606010,,29.674724,35.806912,141.86,2024-06-20 14:33:23,2024-06-20 20:33:23,2024-06-21 20:33:23,
17983,COMPLETED,URGENT,سباكه,سباكه,user2555,Hend Youssef,01028958869,user4983,Maha Yasser,01033367943,,26.813604,27.290977,52.56,2025-05-10 01:31:58,2025-05-10 01:31:58,2025-05-10 02:31:58,
17984,PENDING,HIGH,سباكه,سباكه,user3307,Ali Hamdy,01035279301,user4925,Ahmed Yasser,01068932304,187 St,28.627061,36.369292,75.42,2026-05-01 18:29:22,,,
17985,COMPLETED,NORMAL,سباكه,سباكه,user4869,Shaimaa Said,01078809674,user3852,Mariam Shaker,01060970288,,22.316513,34.649524,210.62,2024-08-05 20:21:34,2024-08-05 20:21:34,2024-08-06 20:21:34,
17986,COMPLETED,HIGH,نجاره,نجاره,user1487,Mariam Shaker,01074800099,user1023,Rania Youssef,01012334156,148 St,28.441769,34.341595,24.65,2024-06-21 23:00:52,2024-06-21 23:00:52,2024-06-22 17:00:52,
17987,CANCELLED,NORMAL,كهرباء,كهرباء,user4525,Mohamed Ali,01098049937,user4668,Mona Nabil,01014134415,,28.752708,33.290274,82.87,2025-04-05 05:02:25,2025-04-05 13:02:25,,2025-04-05 15:02:25
17988,COMPLETED,NORMAL,سباكه,سباكه,user4721,Tarek Youssef,01020203401,user4384,Hany Khaled,01062657439,,27.477284,33.531293,224.37,2025-09-25 11:02:32,2025-09-25 14:02:32,2025-09-26 01:02:32,
17989,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user3205,Salma Ali,01097557905,user2178,Amany Shaker,01054223450,,28.424522,31.787362,291.8,2025-11-06 08:47:26,2025-11-06 12:47:26,2025-11-06 16:47:26,
17990,COMPLETED,URGENT,كهرباء,كهرباء,user4328,Sherif Rashad,01083163118,user2770,Amr Yasser,01033137964,4 St,30.407579,30.472089,244.85,2025-01-10 14:03:00,2025-01-10 18:03:00,2025-01-11 13:03:00,
17991,IN_PROGRESS,URGENT,سباكه,سباكه,user3076,Hend Ali,01025065401,user3190,Dina Tawfik,01039472941,19 St,28.386473,30.983682,138.88,2024-09-30 11:19:42,2024-09-30 13:19:42,,
17992,COMPLETED,NORMAL,كهرباء,كهرباء,user254,Amr Shaker,01050987410,user3094,Amany Kamel,01014910282,68 St,27.39714,33.190316,263.72,2024-09-08 20:50:17,2024-09-08 21:50:17,2024-09-09 07:50:17,
17993,COMPLETED,URGENT,نجاره,نجاره,user1224,Fatma Omar,01042633405,user929,Karim Naguib,01024768716,129 St,28.899335,27.810819,284.65,2024-08-16 10:01:15,2024-08-16 16:01:15,2024-08-16 17:01:15,
17994,PENDING,URGENT,كهرباء,كهرباء,user2737,Salma Gamal,01023457647,user4521,Khaled Youssef,01021830221,169 St,23.999163,26.01038,292.73,2024-09-13 23:27:07,,,
17995,PENDING,NORMAL,نجاره,نجاره,user3588,Yasmin Hussein,01080890993,user2488,Amany Mostafa,01064040872,128 St,24.431282,31.153026,285.53,2026-01-15 15:05:41,,,
17996,COMPLETED,NORMAL,نجاره,نجاره,user4050,Yasmin Omar,01073085185,user635,Sherif Gamal,01026050250,,23.702631,31.784209,231.85,2026-05-12 23:19:06,2026-05-13 03:19:06,2026-05-13 09:19:06,
17997,COMPLETED,URGENT,نجاره,نجاره,user4226,Khaled Nabil,01018809566,user2174,Dina Gamal,01085443709,100 St,25.913967,35.639113,247.65,2026-04-23 13:25:18,2026-04-23 14:25:18,2026-04-24 03:25:18,
17998,PENDING,URGENT,سباكه,سباكه,user1221,Mariam Ahmed,01057504159,user1077,Amany Tawfik,01017666327,51 St,22.630404,35.51795,140.87,2024-12-02 09:29:47,,,
17999,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user307,Maha Yasser,01017503932,user66,Karim Hussein,01058436637,181 St,26.976722,26.018233,113.14,2025-07-18 12:01:16,2025-07-18 12:01:16,2025-07-19 09:01:16,
18000,IN_PROGRESS,HIGH,سباكه,سباكه,user2177,Yasmin Fouad,01096217855,user2068,Hend Omar,01049386435,2 St,29.740157,33.874831,70.41,2026-02-03 22:59:16,2026-02-04 04:59:16,,
18001,COMPLETED,NORMAL,كهرباء,كهرباء,user3932,Aya Ahmed,01055833553,user279,Mostafa Hassan,01063415303,122 St,30.164464,26.056576,82.27,2024-08-04 14:05:45,2024-08-04 16:05:45,2024-08-05 01:05:45,
18002,COMPLETED,HIGH,سباكه,سباكه,user4062,Hend Yasser,01084534128,user1338,Shaimaa Hatem,01055604049,88 St,30.853829,32.512723,177.36,2026-01-17 10:00:00,2026-01-17 12:00:00,2026-01-17 20:00:00,
18003,CANCELLED,NORMAL,خدمات منزليه,خدمات منزليه,user1503,Laila Hamdy,01022881862,user570,Mariam Mohamed,01041701674,12 St,22.192712,36.514906,114.32,2026-05-31 01:15:05,2026-05-31 04:15:05,,2026-05-31 06:15:05
18004,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user2552,Sherif Hussein,01079972705,user4928,Omar Shaker,01085093801,195 St,25.575916,26.075219,255.01,2025-06-23 01:22:29,2025-06-23 04:22:29,,
18005,COMPLETED,HIGH,نجاره,نجاره,user1259,Khaled Hatem,01012244018,user394,Mahmoud Fahmy,01035838575,8 St,25.832774,33.517613,198.3,2025-07-23 08:03:59,2025-07-23 13:03:59,2025-07-23 18:03:59,
18006,PENDING,HIGH,كهرباء,كهرباء,user1752,Nadia Rashad,01045943456,user1479,Mahmoud Naguib,01099255940,16 St,29.346753,29.771962,80.16,2025-09-01 11:22:31,,,
18007,CANCELLED,NORMAL,كهرباء,كهرباء,user4993,Samar Hatem,01070495804,user4079,Hend Hatem,01046024173,,25.864059,35.451939,50.04,2025-06-04 08:54:32,2025-06-04 14:54:32,,2025-06-04 18:54:32
18008,CANCELLED,HIGH,سباكه,سباكه,user1333,Hussein Ali,01017080348,user3699,Yasmin Khaled,01086299338,,22.548489,31.774172,68.5,2024-07-08 08:43:06,2024-07-08 10:43:06,,2024-07-08 14:43:06
18009,COMPLETED,URGENT,نجاره,نجاره,user4251,Ali Mostafa,01027848125,user4112,Ahmed Yasser,01029961112,191 St,27.580765,25.951107,161.0,2024-06-17 17:40:42,2024-06-18 01:40:42,2024-06-18 09:40:42,
18010,IN_PROGRESS,URGENT,نجاره,نجاره,user2083,Fatma Adel,01073306993,user4906,Emad Kamel,01073724781,117 St,22.713652,36.479543,169.49,2025-10-15 08:59:11,2025-10-15 13:59:11,,
18011,PENDING,URGENT,نجاره,نجاره,user4591,Shaimaa Tawfik,01055683490,user446,Ibrahim Fouad,01066249702,,29.860812,31.984455,188.83,2025-10-26 08:42:16,,,
18012,COMPLETED,NORMAL,سباكه,سباكه,user417,Rania Hatem,01038280205,user2740,Omar Ali,01063001598,,24.986613,35.430114,120.78,2026-03-23 03:55:09,2026-03-23 06:55:09,2026-03-23 10:55:09,
18013,COMPLETED,HIGH,سباكه,سباكه,user4618,Salma Naguib,01036640629,user4158,Nadia Ahmed,01092471304,24 St,28.961347,36.158535,77.55,2026-01-29 22:35:00,2026-01-30 03:35:00,2026-01-31 01:35:00,
18014,PENDING,HIGH,خدمات منزليه,خدمات منزليه,user3548,Emad Youssef,01083075582,user814,Ibrahim Said,01071448654,,22.90022,30.164784,247.98,2025-03-27 14:55:13,,,
18015,COMPLETED,NORMAL,كهرباء,كهرباء,user1853,Amr Ibrahim,01052921300,user3464,Salma Hatem,01066299666,,23.231736,35.825203,160.83,2026-05-11 07:18:38,2026-05-11 07:18:38,2026-05-12 01:18:38,
18016,IN_PROGRESS,NORMAL,كهرباء,كهرباء,user2199,Hussein Ahmed,01071542767,user2227,Reem Nabil,01022809228,,26.872082,26.920222,275.14,2024-12-03 10:02:14,2024-12-03 15:02:14,,
18017,COMPLETED,URGENT,نجاره,نجاره,user2872,Karim Fouad,01013558608,user3575,Youssef Omar,01070106858,53 St,30.980354,35.158084,88.56,2024-07-15 18:48:19,2024-07-15 22:48:19,2024-07-16 09:48:19,
18018,IN_PROGRESS,HIGH,نجاره,نجاره,user4826,Hussein Ali,01074535895,user4481,Hend Gamal,01063687401,,31.395272,35.855843,164.52,2025-07-24 23:18:14,2025-07-25 05:18:14,,
18019,COMPLETED,HIGH,سباكه,سباكه,user3299,Aya Shaker,01037000081,user1876,Amr Hamdy,01013800827,,29.998124,36.937134,138.72,2024-09-27 02:46:51,2024-09-27 03:46:51,2024-09-28 01:46:51,
18020,COMPLETED,HIGH,خدمات منزليه,خدمات منزليه,user1505,Mona Hatem,01028377021,user2595,Ibrahim Rashad,01015009362,176 St,22.085957,35.050325,20.98,2025-03-28 12:18:18,2025-03-28 17:18:18,2025-03-29 13:18:18,
18021,COMPLETED,URGENT,كهرباء,كهرباء,user689,Youssef Kamel,01080576741,user4045,Mona Ibrahim,01082778537,145 St,22.683971,30.670592,123.91,2024-09-05 18:01:35,2024-09-05 18:01:35,2024-09-06 16:01:35,
18022,COMPLETED,NORMAL,كهرباء,كهرباء,user2228,Tarek Naguib,01076021288,user3560,Sherif Rashad,01041331290,,30.207652,33.454262,208.09,2025-07-27 14:33:17,2025-07-27 15:33:17,2025-07-28 03:33:17,
18023,COMPLETED,URGENT,نجاره,نجاره,user3349,Ahmed Mohamed,01040939182,user3547,Amany Said,01065980592,45 St,29.447144,33.883309,226.74,2025-11-19 05:48:44,2025-11-19 06:48:44,2025-11-20 00:48:44,
18024,COMPLETED,NORMAL,خدمات منزليه,خدمات منزليه,user2897,Nadia Rashad,01074623383,user1781,Mahmoud Hamdy,01067738851,,28.804735,30.518677,229.79,2025-07-02 12:39:56,2025-07-02 13:39:56,2025-07-02 21:39:56,
18025,COMPLETED,HIGH,نجاره,نجاره,user2310,Fatma Said,01087748507,user4903,Karim Tawfik,01017562566,,31.30981,34.022053,146.98,2024-12-30 15:52:21,2024-12-30 20:52:21,2024-12-31 19:52:21,
18026,CANCELLED,URGENT,سباكه,سباكه,user1175,Mahmoud Youssef,01071773805,user2682,Salma Mohamed,01086442071,185 St,27.228167,35.834118,109.46,2025-04-23 00:53:00,2025-04-23 05:53:00,,2025-04-23 08:53:00
18027,COMPLETED,URGENT,كهرباء,كهرباء,user3896,Samar Said,01020523931,user2746,Ahmed Khaled,01055136492,17 St,28.559129,33.559583,93.82,2025-03-05 01:42:25,2025-03-05 03:42:25,2025-03-05 07:42:25,
